price_per_meter,latitude,longitude
160000.0,55.71017,37.88895
102941.0,55.77651,37.59734
132576.0,55.7173,37.63297
240526.0,55.77079,37.67653
107242.0,55.68301,37.73837
72917.0,55.75016,37.71626
185743.0,55.68075,37.52045
89286.0,55.76534,37.63335
803571.0,55.71483,37.49661
300227.0,55.69401,37.75715
369728.0,55.73658,37.74435
766833.0,55.65366,37.61437
664621.0,55.79781,37.59998
402660.0,55.77086,37.51799
363636.0,55.64423,37.38878
295385.0,55.86233,37.66663
18590.0,55.7934,37.79464
192481.0,55.87031,37.55755
272727.0,55.8032,37.56373
172438.0,55.87521,37.59069
305708.0,55.712,37.80321
116990.0,55.67757,37.7383
260135.0,55.83189,37.34971
2946429.0,55.7662,37.59178
280000.0,55.85764,37.60686
457484.0,55.70461,37.69819
450300.0,55.75054,37.51623
550000.0,55.75462,37.52406
523810.0,55.78674,37.49246
258065.0,55.83746,37.53924
447437.0,55.86067,37.54949
69274.0,55.74826,37.77621
323400.0,55.69401,37.75715
1245371.0,55.74963,37.53743
430000.0,55.72905,37.6307
300000.0,55.65515,37.58648
215447.0,55.85205,37.42859
566940.0,55.76603,37.61356
686250.0,55.71745,37.49648
729986.0,55.75241,37.64039
313187.0,55.80706,37.77213
360531.0,55.71582,37.38889
733333.0,55.74065,37.64145
330827.0,55.83832,37.48311
378378.0,55.71032,37.73314
347760.0,55.69412,37.75751
35455.0,55.77786,37.49787
146667.0,55.7977,37.48291
471646.0,55.64447,37.38327
605469.0,55.73024,37.6983
40000.0,55.86507,37.68035
1142857.0,55.78528,37.56815
70000.0,55.74498,37.54987
173913.0,55.78362,37.5643
635349.0,55.78334,37.58563
398352.0,55.76225,37.56407
499073.0,55.72777,37.57135
438131.0,55.69759,37.63771
243893.0,55.72544,37.86149
339022.0,55.77635,37.73685
378049.0,55.74646,37.40735
271029.0,55.75323,37.70697
251948.0,55.65317,37.48108
461440.0,55.81014,37.59679
233810.0,55.51782,37.57089
231317.0,55.79913,37.7269
411864.0,55.6897,37.63387
312364.0,55.73087,37.45916
19048.0,55.57926,37.64343
448393.0,55.77086,37.51799
286340.0,55.96645,37.17107
401709.0,55.62608,37.7359
130000.0,55.85282,37.63542
329114.0,55.77886,37.72417
506217.0,55.66995,37.54277
305895.0,55.7322,37.62087
306343.0,55.86977,37.46271
462963.0,55.69894,37.56317
200000.0,55.78751,37.70676
138915.0,55.94239,37.52742
200057.0,55.71213,37.49939
388136.0,55.73658,37.74435
158617.0,55.71627,37.78586
53728.0,55.59028,37.53729
260870.0,55.56565,37.56412
275207.0,55.82582,37.49813
267800.0,55.86401,37.37434
340909.0,55.86317,37.53471
417150.0,55.85064,37.60019
396000.0,55.73752,37.48926
75000.0,55.98587,37.23511
109707.0,55.75033,37.59348
264368.0,55.53097,37.52209
123125.0,55.75785,37.80557
43868.0,55.82405,37.65792
199231.0,55.78401,37.57639
600000.0,55.72321,37.60395
140000.0,55.71287,37.88011
950000.0,55.70185,37.49218
309859.0,55.72322,37.64838
120341.0,55.67346,37.5912
60000.0,55.78507,37.63963
375536.0,55.65777,37.6202
301282.0,55.86251,37.67758
300000.0,55.66431,37.76494
580000.0,55.72629,37.67792
26027.0,55.79317,37.77676
465598.0,55.73392,37.62734
366667.0,55.74934,37.57918
467710.0,55.79472,37.58042
78014.0,55.80134,37.51561
101423.0,55.69035,37.58908
732558.0,55.76095,37.65696
245000.0,55.54352,37.51154
606539.0,55.73024,37.6983
360850.0,55.80832,37.75995
229352.0,55.73631,37.47453
724234.0,55.75021,37.78419
130841.0,55.77594,37.58871
139700.0,55.76881,37.58793
766551.0,55.7196,37.65925
391874.0,55.80416,37.75116
596078.0,55.71111,37.61649
270270.0,55.5315,37.51911
729000.0,55.73845,37.58124
701754.0,55.6587,37.53109
93635.0,55.72173,37.5729
289000.0,55.81774,37.42812
270000.0,55.85764,37.60686
170000.0,55.71125,37.88049
136250.0,55.85058,37.68417
240964.0,55.85885,37.56453
111111.0,55.77248,37.58324
73250.0,55.73721,37.7106
404145.0,55.70586,37.48075
27397.0,55.79317,37.77676
296640.0,55.96645,37.17107
440129.0,55.8137,37.74007
498994.0,55.75284,37.64064
997361.0,55.76246,37.56755
85516.0,55.80453,37.63283
193103.0,55.68634,37.52461
150766.0,55.65531,37.41478
328861.0,55.68227,37.64078
1217949.0,55.6875,37.54332
740000.0,55.73668,37.59932
253846.0,55.67863,37.51702
190000.0,55.87676,37.48404
179063.0,55.6971,37.84615
70000.0,55.80993,37.72789
157143.0,55.97445,37.16501
285768.0,55.84829,37.56181
372337.0,55.81686,37.75045
428400.0,55.7298,37.44267
749773.0,55.77712,37.61597
170000.0,55.69186,37.62357
260695.0,55.6411,37.47067
292994.0,55.6411,37.47067
122418.0,55.75919,37.54061
56233.0,55.71166,37.77757
393000.0,55.79344,37.61178
1000000.0,55.75417,37.59852
132500.0,55.68153,37.49354
461507.0,55.72597,37.652
270000.0,55.61262,37.51843
871119.0,55.77979,37.69994
200000.0,55.78497,37.52603
409516.0,55.81592,37.7584
789474.0,55.69722,37.63353
401024.0,55.6767,37.56026
214306.0,55.86159,37.67131
790230.0,55.73492,37.58482
850000.0,55.75474,37.54635
687404.0,55.71338,37.42816
199231.0,55.78401,37.57639
159028.0,55.72627,37.86151
418982.0,55.69759,37.63771
196429.0,55.76013,37.55187
187500.0,55.60365,37.53426
230435.0,55.79003,37.8067
358515.0,55.76346,37.64521
200000.0,55.78891,37.51912
350404.0,55.7598,37.78766
345455.0,55.76202,37.63821
154882.0,55.8221,37.66302
242647.0,55.79913,37.7269
227273.0,55.8657,37.49113
62416.0,55.72086,37.57468
289128.0,55.60345,37.66251
378549.0,55.63124,37.52029
291274.0,55.7587,37.55712
483368.0,55.70597,37.70074
860000.0,55.80674,37.63755
216693.0,55.77069,37.63689
470000.0,55.72905,37.6307
137055.0,55.84999,37.68324
135021.0,55.69565,37.85157
221716.0,55.78423,37.55954
170313.0,55.86762,37.68674
100000.0,55.5325,37.53586
579545.0,55.68823,37.65889
159292.0,55.5049,37.59457
144928.0,55.90397,37.5913
336879.0,55.68304,37.58565
240000.0,55.6606,37.45359
60714.0,55.66592,37.46959
271623.0,55.81888,37.82771
378310.0,55.79843,37.56368
250000.0,55.76947,37.64773
522745.0,55.71541,37.65164
138550.0,55.84999,37.68324
350318.0,55.70354,37.94963
274366.0,55.80555,37.48345
85714.0,55.80084,37.54586
136092.0,55.85823,37.51699
631818.0,55.7903,37.5673
1000000.0,55.75284,37.64064
293515.0,55.81168,37.74229
55556.0,55.68862,37.5914
159434.0,55.54572,37.56638
215447.0,55.85205,37.42859
82645.0,55.63688,37.71924
474860.0,55.76534,37.63335
278388.0,55.77332,37.59873
207391.0,55.76039,37.54167
343750.0,55.74628,37.6714
100000.0,55.76735,37.65263
190446.0,55.76296,37.69807
500850.0,55.72597,37.652
142182.0,55.8986,37.39069
421178.0,55.69759,37.63771
122257.0,55.70433,37.7051
240000.0,55.6606,37.45359
521137.0,55.68296,37.63762
456435.0,55.7298,37.44267
238739.0,55.69956,37.6311
142045.0,55.77451,37.64362
300000.0,55.73854,37.48586
180000.0,55.72358,37.90518
399722.0,55.77321,37.70141
536667.0,55.79118,37.52041
136250.0,55.85058,37.68417
1150000.0,55.79627,37.59459
170000.0,55.71125,37.88049
138550.0,55.84999,37.68324
505403.0,55.67039,37.53166
187030.0,55.86375,37.5941
387000.0,55.82193,37.43862
110940.0,55.80222,37.79334
450820.0,55.74064,37.53827
69343.0,55.9423,37.53753
1560000.0,55.76016,37.65843
150000.0,55.83042,37.57859
500000.0,55.75284,37.64064
40237.0,55.82316,37.59756
810811.0,55.83302,37.48237
98765.0,55.76735,37.65263
246411.0,55.88386,37.61037
299500.0,55.69454,37.75921
450000.0,55.72618,37.86271
331530.0,55.86062,37.52503
443352.0,55.7298,37.44267
563216.0,55.74714,37.51894
153125.0,55.7985,37.73671
407874.0,55.78093,37.58016
290828.0,55.67272,37.47781
346314.0,55.78059,37.59528
432000.0,55.68906,37.6558
535676.0,55.79271,37.80991
138655.0,55.88662,37.70571
1358025.0,55.81664,37.49862
590747.0,55.7415,37.60133
378310.0,55.79843,37.56368
219340.0,55.65515,37.58648
902326.0,55.78034,37.58094
345998.0,55.7644,37.62917
358809.0,55.77284,37.61702
600000.0,55.81614,37.42299
71774.0,55.78085,37.44915
268470.0,55.65815,37.56771
529412.0,55.88243,37.68153
74816.0,55.77343,37.70484
130654.0,55.71332,37.94292
387375.0,55.64493,37.38135
89286.0,55.79436,37.60934
76873.0,55.8185,37.86636
239990.0,55.51849,37.57003
313433.0,55.78462,37.61537
453982.0,55.74828,37.51949
260100.0,55.58706,37.61056
260726.0,55.79429,37.51295
381620.0,55.75002,37.64974
84784.0,55.66351,37.60539
196610.0,55.80619,37.4249
180246.0,55.69902,37.91421
207333.0,55.69902,37.91421
346901.0,55.75638,37.54948
365000.0,55.72778,37.7121
391924.0,55.7596,37.7135
251592.0,55.75197,37.57886
450000.0,55.79847,37.4947
441263.0,55.7298,37.44267
145414.0,55.78541,37.51053
749773.0,55.77712,37.61597
331786.0,55.75146,37.8279
800544.0,55.75072,37.58241
488818.0,55.75993,37.64817
279070.0,55.80273,37.52598
119808.0,55.71647,37.62039
284211.0,55.72004,37.77993
179104.0,55.73456,37.59572
267821.0,55.60824,37.57587
466667.0,55.78945,37.59961
646937.0,55.87563,37.6395
1000000.0,55.74876,37.58951
670213.0,55.76336,37.65977
149007.0,55.75919,37.54061
245700.0,55.80555,37.48345
218000.0,55.65542,37.76605
216667.0,55.74135,37.8764
212800.0,55.87779,37.67757
63910.0,55.79134,37.6011
276000.0,55.69401,37.75715
453900.0,55.80529,37.75214
139384.0,55.7989,37.51785
337439.0,55.7452,37.57835
191081.0,55.76818,37.67383
1223039.0,55.77862,37.58943
469922.0,55.64447,37.38327
260000.0,55.64513,37.48789
505618.0,55.68756,37.65618
250544.0,55.69505,37.57939
420588.0,55.69561,37.47351
424757.0,55.78478,37.5716
1520000.0,55.73691,37.60152
138644.0,55.57931,37.60282
140327.0,55.6727,37.54223
267262.0,55.77539,37.46118
257042.0,55.76947,37.64773
181818.0,55.76968,37.56782
48219.0,55.68417,37.69289
280374.0,55.74971,37.69974
657895.0,55.69076,37.53251
143150.0,55.84999,37.68324
550000.0,55.79748,37.4951
433430.0,55.64447,37.38327
125320.0,55.78958,37.50013
77043.0,55.73887,37.7809
20000.0,55.82526,37.43513
150485.0,55.70837,37.64418
107273.0,55.55729,37.55908
193182.0,55.67857,37.59364
184314.0,55.70358,37.66108
545773.0,55.73483,37.59244
470952.0,55.68227,37.64078
89499.0,55.65381,37.76707
297872.0,55.76768,37.5981
297872.0,55.76768,37.5981
424750.0,55.82102,37.52099
351632.0,55.82102,37.52099
571154.0,55.85867,37.49113
405000.0,55.77876,37.69784
563500.0,55.77876,37.69784
76172.0,55.80272,37.64185
217667.0,55.78304,37.59143
318421.0,55.65118,37.4831
190000.0,55.62557,37.61229
250257.0,55.73308,37.62887
130000.0,55.62557,37.61229
60870.0,56.00991,37.19916
150008.0,55.85398,37.56935
122069.0,55.77258,37.54102
210103.0,55.81531,37.51262
760000.0,55.78738,37.53786
2710000.0,55.78738,37.53786
157537.0,55.84473,37.5729
2000000.0,55.78738,37.53786
760000.0,55.78738,37.53786
710000.0,55.78738,37.53786
442664.0,55.72198,37.64623
212291.0,55.70389,37.65277
301887.0,55.78969,37.7089
359023.0,55.74608,37.70558
111111.0,55.80855,37.61123
87065.0,55.77589,37.67502
714286.0,55.79848,37.52067
807692.0,55.75204,37.59849
245000.0,55.71787,37.68894
418200.0,55.67382,37.61286
200935.0,55.77852,37.6851
431862.0,55.66692,37.73399
425551.0,55.69759,37.63771
156250.0,55.78238,37.5987
154696.0,55.78001,37.61367
334855.0,55.78049,37.59538
264950.0,55.99438,37.19005
74746.0,55.67905,37.57228
936622.0,55.75789,37.6124
700000.0,55.79211,37.54075
78009.0,55.88309,37.59738
113020.0,55.77126,37.53831
503598.0,55.74179,37.61512
602127.0,55.81531,37.60404
309195.0,55.7025,37.57868
280584.0,55.77595,37.69146
67943.0,55.71271,37.64448
353553.0,55.7983,37.79857
735294.0,55.77055,37.67875
308974.0,55.81496,37.60309
336753.0,55.81496,37.60309
872093.0,55.76253,37.6067
295815.0,55.72945,37.69474
632094.0,55.73091,37.69761
292827.0,55.72945,37.69474
863149.0,55.75261,37.59804
660066.0,55.72869,37.62402
558065.0,55.76918,37.64073
3397436.0,55.74225,37.62806
349127.0,55.71271,37.64448
311600.0,55.72945,37.69474
149621.0,55.65688,37.59688
196628.0,55.76304,37.63672
405714.0,55.74608,37.70558
139423.0,55.81439,37.77242
500000.0,55.75796,37.62453
190000.0,55.71787,37.68894
190000.0,55.71787,37.68894
245000.0,55.71787,37.68894
94851.0,55.65015,37.53963
151589.0,55.84787,37.5597
280000.0,55.76209,37.6331
349970.0,55.74478,37.52099
304987.0,55.73542,37.62877
411765.0,55.78152,37.55591
248221.0,55.72034,37.46322
1020761.0,55.7315,37.62378
139785.0,56.00698,37.21012
980049.0,55.73693,37.58337
181391.0,55.6051,37.66287
597270.0,55.76607,37.65402
271174.0,55.69454,37.75921
243647.0,55.73979,37.73664
58333.0,55.79104,37.81894
276243.0,55.73248,37.62847
153558.0,55.68966,37.56648
620248.0,55.73024,37.6983
345394.0,55.81689,37.75052
366848.0,55.69653,37.49941
185022.0,55.83983,37.39955
70126.0,55.75831,37.83912
444550.0,55.66232,37.53682
108696.0,55.78085,37.44915
293706.0,55.84784,37.56212
611111.0,55.70126,37.65158
330000.0,55.73506,37.47111
315284.0,55.93323,37.38676
537301.0,55.68748,37.57238
550239.0,55.76777,37.64676
125926.0,55.75785,37.80557
438600.0,55.66347,37.53837
89932.0,55.67711,37.52079
90090.0,55.85459,37.40778
301700.0,55.81917,37.75115
298861.0,55.71901,37.72706
488069.0,55.79779,37.56793
538639.0,55.79503,37.50375
250503.0,55.62968,37.66977
245476.0,55.68281,37.56132
66667.0,55.78077,37.55843
654291.0,55.74714,37.64282
600000.0,55.81614,37.42299
240249.0,55.65324,37.38194
145336.0,55.77103,37.67334
165712.0,55.80681,37.42348
350301.0,55.68674,37.46684
139013.0,55.73542,37.62877
252809.0,55.75197,37.57886
171070.0,55.92049,37.54135
150000.0,55.83455,37.64571
150000.0,55.79557,37.56201
116732.0,55.78619,37.56836
471414.0,55.74646,37.40735
378310.0,55.86163,37.64825
1390968.0,55.76565,37.59493
261224.0,55.67909,37.54732
422300.0,55.67378,37.63795
371681.0,55.79606,37.76389
252427.0,55.77023,37.66365
59649.0,55.82108,37.43046
96475.0,55.77095,37.63761
135330.0,55.85058,37.68417
599357.0,55.71338,37.42816
498715.0,55.76941,37.66678
256197.0,55.88473,37.55888
240000.0,55.6606,37.45359
257611.0,55.67629,37.77035
81051.0,55.82102,37.52099
200301.0,55.70447,37.65387
450000.0,55.77751,37.73308
593805.0,55.66212,37.53478
300000.0,55.70438,37.61645
71599.0,55.73812,37.56075
64439.0,55.73812,37.56075
119521.0,55.80925,37.72518
200094.0,55.71334,37.64322
344375.0,55.77478,37.61622
520000.0,55.77876,37.69784
160000.0,55.76153,37.6379
350000.0,55.70932,37.6271
488800.0,55.77876,37.69784
130000.0,55.71334,37.64322
400000.0,55.70932,37.6271
119521.0,55.80925,37.72518
2419708.0,55.76387,37.62058
657895.0,55.79848,37.52067
2014778.0,55.78738,37.53786
710000.0,55.78738,37.53786
760000.0,55.78738,37.53786
710000.0,55.78738,37.53786
710000.0,55.78738,37.53786
1610000.0,55.78738,37.53786
710000.0,55.78738,37.53786
2010000.0,55.78738,37.53786
1800000.0,55.78738,37.53786
406250.0,55.73703,37.69023
344077.0,55.67575,37.49546
2000000.0,55.78738,37.53786
1810000.0,55.78738,37.53786
2710000.0,55.78738,37.53786
710000.0,55.78738,37.53786
201256.0,55.74993,37.70474
100000.0,55.65739,37.59966
96007.0,55.76956,37.679
1910000.0,55.78738,37.53786
1910000.0,55.78738,37.53786
710000.0,55.78738,37.53786
281879.0,55.69528,37.62533
268538.0,55.73802,37.86429
245668.0,55.76768,37.5981
1486486.0,55.64366,37.52623
389216.0,55.85867,37.49113
411020.0,55.67308,37.50306
804897.0,55.72199,37.6446
443239.0,55.72199,37.6446
297872.0,55.76768,37.5981
394366.0,55.82102,37.52099
299978.0,55.76138,37.55272
425000.0,55.82102,37.52099
152572.0,55.6207,37.71653
131291.0,55.75076,37.73424
139082.0,55.85927,37.67492
266292.0,55.82102,37.52099
350000.0,55.75764,37.6332
371569.0,55.85867,37.49113
523256.0,55.7701,37.60268
396667.0,55.78995,37.67854
547025.0,55.8646,37.5444
598494.0,55.81594,37.60365
32778.0,55.74955,37.70302
547025.0,55.8646,37.5444
122424.0,55.94103,37.52918
29499.0,55.66684,37.62768
17964.0,55.74126,37.86945
1042827.0,55.72539,37.64597
459676.0,55.72597,37.652
227207.0,55.74664,37.56589
850000.0,55.80674,37.63755
94891.0,55.99656,37.25126
256951.0,55.64841,37.52674
200267.0,55.74795,37.65665
441600.0,55.68906,37.6558
580000.0,55.79748,37.4951
215909.0,55.67656,37.64154
277778.0,55.67208,37.52948
351894.0,55.76952,37.63037
325675.0,55.64314,37.38499
39706.0,55.81728,37.66333
600000.0,55.75221,37.52752
280488.0,55.74683,37.63369
599100.0,55.72031,37.64524
584846.0,55.72199,37.6446
487003.0,55.72199,37.6446
334715.0,55.72199,37.6446
196268.0,55.84627,37.58547
599068.0,55.8157,37.60017
212528.0,55.84556,37.36041
100149.0,55.86959,37.50447
679245.0,55.61451,37.74351
370000.0,55.79595,37.80066
370270.0,55.79595,37.80066
140000.0,55.71444,37.90603
4227097.0,55.73001,37.6425
4303448.0,55.73001,37.6425
365926.0,55.79595,37.80066
370149.0,55.79595,37.80066
457019.0,55.79595,37.80066
144435.0,55.79141,37.80875
217391.0,55.72118,37.65229
1520000.0,55.61262,37.69675
253759.0,55.83812,37.45182
236463.0,55.77473,37.61778
996667.0,55.74762,37.53506
204935.0,55.77473,37.61778
171404.0,55.73817,37.66295
298969.0,55.87064,37.64105
460621.0,55.64941,37.39621
165172.0,55.73817,37.66295
99372.0,55.77473,37.61778
130000.0,55.71232,37.90589
665833.0,55.70822,37.51264
505145.0,55.77654,37.67605
622404.0,55.79595,37.80066
386141.0,55.73817,37.66295
205552.0,55.77473,37.61778
238291.0,55.77691,37.63079
300000.0,55.67269,37.62027
303030.0,55.76227,37.6612
1170000.0,55.79485,37.5859
390000.0,55.70957,37.62485
250000.0,55.76227,37.6612
95027.0,55.80509,37.55836
177230.0,55.76227,37.6612
89274.0,55.89012,37.57445
306597.0,55.83452,37.49683
1448598.0,55.77614,37.67399
220125.0,55.88269,37.58522
652703.0,55.74858,37.6079
293504.0,55.83452,37.49683
333000.0,55.83452,37.49683
1192771.0,55.77081,37.59119
464160.0,55.77081,37.59119
350000.0,55.73222,37.7319
1272099.0,55.77081,37.59119
1154260.0,55.79485,37.5859
383649.0,55.79333,37.58543
1003984.0,55.8137,37.79758
453686.0,55.79485,37.5859
129984.0,55.85932,37.51674
223384.0,55.72932,37.60911
164980.0,55.75432,37.75245
300000.0,55.86155,37.54982
210000.0,55.73636,37.69488
645210.0,55.77173,37.6196
499793.0,55.72695,37.64335
446392.0,55.86155,37.54982
416988.0,55.86155,37.54982
195607.0,55.72509,37.76005
247205.0,55.76972,37.40749
454945.0,55.72769,37.64433
281250.0,55.71786,37.6343
120130.0,55.77804,37.7365
230000.0,55.71017,37.65457
108844.0,55.71764,37.70097
300000.0,55.66061,37.53816
296471.0,55.66061,37.53816
160000.0,55.66061,37.53816
7692.0,55.98923,37.22749
214618.0,55.74673,37.66046
500828.0,55.75565,37.51297
995000.0,55.70419,37.58422
131592.0,55.77834,37.69963
202128.0,55.86448,37.59394
190000.0,55.71787,37.68894
300000.0,55.76818,37.68242
328263.0,55.85604,37.55892
315236.0,55.68467,37.55444
312646.0,55.78965,37.70917
146571.0,55.80855,37.61123
250000.0,55.85604,37.55892
299278.0,55.85604,37.55892
100725.0,55.79549,37.69793
273224.0,55.73466,37.83102
441000.0,55.79904,37.53259
441000.0,55.79904,37.53259
995000.0,55.70419,37.58422
1120000.0,55.70419,37.58422
457627.0,55.79904,37.53259
441000.0,55.79904,37.53259
100386.0,55.60097,37.60919
280500.0,55.72945,37.69474
281700.0,55.72945,37.69474
369565.0,55.84429,37.37152
266900.0,55.66711,37.73604
439655.0,55.65358,37.57525
106667.0,55.85578,37.58588
64500.0,55.80174,37.51681
148213.0,55.72435,37.74101
376000.0,55.74167,37.41942
361613.0,55.51829,37.57272
1385164.0,55.74747,37.4968
96626.0,55.77121,37.67613
347959.0,55.7452,37.57835
187097.0,55.75051,37.58468
272727.0,55.76601,37.58357
223022.0,55.74795,37.65665
69694.0,55.67204,37.65167
276943.0,55.68674,37.46684
133543.0,55.67204,37.65167
350230.0,55.82068,37.52587
210308.0,55.6606,37.45359
776699.0,55.74137,37.59533
418000.0,55.58189,37.58248
300000.0,55.79939,37.77629
1189840.0,55.76174,37.60831
265748.0,55.79661,37.81785
512416.0,55.86272,37.68063
134500.0,55.71215,37.66967
141479.0,55.78257,37.57375
327869.0,55.79624,37.76556
335968.0,55.74141,37.58261
283267.0,55.68617,37.53583
270500.0,55.6059,37.71814
105000.0,55.72403,37.90749
288750.0,55.69412,37.75751
305263.0,55.6753,37.54143
420000.0,55.75112,37.64872
444444.0,55.69894,37.56317
293871.0,55.87371,37.48495
342380.0,55.80555,37.48345
326215.0,55.86171,37.37693
588000.0,55.78304,37.50866
238739.0,55.69956,37.6311
690000.0,55.80579,37.63907
150000.0,55.8032,37.56373
366186.0,55.67564,37.64052
2514793.0,55.7615,37.59866
444050.0,55.86172,37.43384
843880.0,55.76131,37.65629
345000.0,55.59646,37.59982
296471.0,55.66061,37.53816
300000.0,55.66061,37.53816
500828.0,55.75565,37.51297
516143.0,55.75565,37.51297
510013.0,55.75565,37.51297
128889.0,55.77507,37.4645
149425.0,55.66111,37.56225
143939.0,55.79439,37.69282
20842.0,55.66042,37.4886
78502.0,55.84008,37.44453
180012.0,55.70835,37.65271
320000.0,55.80503,37.61782
150415.0,55.77414,37.52979
601032.0,55.72567,37.64546
345912.0,55.6284,37.7433
300000.0,55.67871,37.63463
96491.0,55.76121,37.61116
324000.0,55.77776,37.45799
390355.0,55.72372,37.4521
251076.0,55.58287,37.59188
132690.0,55.78897,37.59111
202247.0,55.86148,37.67826
169421.0,55.6772,37.52815
63845.0,55.83605,37.54643
85308.0,55.86082,37.48124
130000.0,55.71334,37.64322
563500.0,55.77876,37.69784
440000.0,55.66133,37.50934
1120000.0,55.70419,37.58422
373832.0,55.81168,37.63566
820548.0,55.74963,37.53743
207692.0,55.75432,37.75245
251282.0,55.72971,37.69442
231343.0,55.76972,37.40749
300000.0,55.86155,37.54982
135049.0,55.78627,37.67424
120130.0,55.77804,37.7365
605469.0,55.72971,37.69442
440051.0,55.75432,37.75245
471345.0,55.86155,37.54982
158242.0,55.88336,37.55853
290700.0,55.72971,37.69442
488800.0,55.78023,37.70061
2758209.0,55.76571,37.59131
319236.0,55.85604,37.55892
375000.0,55.69642,37.47377
142000.0,55.85058,37.68417
199126.0,55.74959,37.58974
463390.0,55.7298,37.44267
553875.0,55.78304,37.50866
277108.0,55.54081,37.56269
236427.0,55.59991,37.54084
426009.0,55.81664,37.49862
209090.0,55.86451,37.37558
314095.0,55.79174,37.74862
598041.0,55.68227,37.64078
422005.0,55.69759,37.63771
155660.0,55.86547,37.49354
262048.0,55.84864,37.47566
368660.0,55.73658,37.74435
148806.0,55.72219,37.66621
343478.0,55.77712,37.61597
128505.0,55.68253,37.536
331667.0,55.78929,37.657
122595.0,55.72435,37.74101
293742.0,55.79131,37.65978
175007.0,55.78322,37.69539
452415.0,55.63705,37.70573
456290.0,55.81576,37.74859
852600.0,55.69408,37.4641
166667.0,55.83743,37.66226
550000.0,55.82111,37.59143
383465.0,55.66147,37.48725
306343.0,55.86977,37.46271
1566265.0,55.74893,37.5879
500000.0,55.71676,37.65071
431655.0,55.66836,37.52329
130155.0,55.86547,37.49354
571429.0,55.70555,37.69693
520000.0,55.77901,37.70141
278761.0,55.54228,37.55985
416667.0,55.70884,37.61565
180000.0,55.73925,37.50823
421053.0,55.73925,37.50823
696570.0,55.71946,37.60828
448718.0,55.7274,37.57177
725000.0,55.70644,37.76442
251613.0,55.8191,37.39687
70833.0,55.73721,37.7106
800000.0,55.75072,37.58241
1800000.0,55.73668,37.59932
637500.0,55.7703,37.56461
139740.0,55.71403,37.94252
283250.0,55.76987,37.57082
469256.0,55.81526,37.7308
207921.0,55.69647,37.5797
275676.0,55.63011,37.74823
234600.0,55.76615,37.67139
150742.0,55.67845,37.60663
113717.0,55.98068,37.16921
1381215.0,55.75117,37.59821
255000.0,55.84619,37.58115
662252.0,55.74477,37.65987
469974.0,55.73943,37.63831
250292.0,55.80385,37.35111
788000.0,55.75286,37.64246
1004057.0,55.85417,37.62356
360000.0,55.65549,37.48467
230000.0,55.85764,37.60686
605515.0,55.73024,37.6983
1014782.0,55.72539,37.64597
107778.0,55.81509,37.45778
361088.0,55.77428,37.49612
342700.0,55.82963,37.47046
228947.0,55.77079,37.67653
122024.0,55.85358,37.65442
246377.0,55.89904,37.62565
1076555.0,55.70098,37.49348
277778.0,55.52722,37.51553
71459.0,55.68055,37.6122
391843.0,55.85535,37.62347
180000.0,55.70473,37.7453
677902.0,55.79171,37.50556
1686667.0,55.76476,37.60168
330097.0,55.62222,37.6564
190000.0,55.80993,37.72789
279863.0,55.81168,37.74229
179789.0,55.56393,37.58361
215909.0,55.67821,37.59282
369624.0,55.74147,37.54078
563602.0,55.64447,37.38327
300000.0,55.86155,37.54982
135049.0,55.78627,37.67424
350000.0,55.74288,37.62975
348837.0,55.71255,37.64579
413337.0,55.84502,37.63925
165289.0,55.78783,37.63086
547025.0,55.8646,37.5444
211051.0,55.80145,37.64086
299742.0,55.76935,37.61048
230000.0,55.72483,37.79902
157033.0,55.77378,37.52791
1010453.0,55.76782,37.63144
700000.0,55.75474,37.54635
550000.0,55.79748,37.4951
730397.0,55.73807,37.56445
700000.0,55.65849,37.52992
385152.0,55.70457,37.69408
807775.0,55.76016,37.65843
129797.0,55.73312,37.70064
226171.0,55.7546,37.50513
195729.0,55.82427,37.41171
487341.0,55.63673,37.70764
251678.0,55.7137,37.62184
294355.0,55.79168,37.59365
458108.0,55.76303,37.40813
642421.0,55.67603,37.45209
420961.0,55.75112,37.64872
435484.0,55.68823,37.65889
350581.0,55.80418,37.7499
593452.0,55.67953,37.66747
250000.0,55.93324,37.38603
166713.0,55.72761,37.58656
326600.0,55.69454,37.75921
265748.0,55.79661,37.81785
663158.0,55.77806,37.51452
849767.0,55.76131,37.65629
382847.0,55.81629,37.74786
141509.0,55.7208,37.4441
403332.0,55.79263,37.50645
240000.0,55.83239,37.59299
164456.0,55.75515,37.60354
259560.0,55.86401,37.37434
299000.0,55.72632,37.3994
265444.0,55.78413,37.56646
179394.0,55.85507,37.42696
364272.0,55.82073,37.42393
427274.0,55.69759,37.63771
425044.0,55.60748,37.5781
1258389.0,55.78096,37.6339
254000.0,55.85831,37.48004
412800.0,55.68756,37.65618
214945.0,55.56915,37.5691
239352.0,55.74205,37.59512
237705.0,55.77105,37.67331
377982.0,55.6897,37.63387
192719.0,55.84606,37.49829
41885.0,55.79771,37.7839
729000.0,55.73845,37.58124
55866.0,55.68053,37.65226
116279.0,55.73434,37.56501
222561.0,55.818,37.51118
175182.0,55.73666,37.84677
630000.0,55.77211,37.64473
198758.0,55.7315,37.62378
89132.0,55.73848,37.53911
458439.0,55.8601,37.54945
234999.0,55.6606,37.45359
133835.0,55.84999,37.68324
156250.0,55.79363,37.51116
